booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,no_of_participants
5752,25,2/22/2024,3/9/2024,3/9/2024,156.57625,1252.61,5,8
5753,1,6/16/2024,7/2/2024,7/2/2024,18.31666667,109.9,12,6
5754,10,2/4/2024,2/20/2024,2/20/2024,1027.82,1027.82,3,1
5760,18,1/4/2024,1/24/2024,1/24/2024,855.86,855.86,12,1
5766,22,1/20/2024,2/7/2024,2/7/2024,973.96,973.96,2,1
5769,24,5/27/2024,6/11/2024,6/11/2024,460.41,460.41,7,1
5772,5,5/8/2024,5/25/2024,5/25/2024,108.18,108.18,3,1
5780,28,4/22/2024,5/10/2024,5/10/2024,516.31,516.31,4,1
5782,6,3/29/2024,4/13/2024,4/13/2024,307.0516667,1842.31,7,6
5792,22,2/7/2024,2/27/2024,2/27/2024,185.8066667,557.42,10,3
5793,24,5/10/2024,5/29/2024,5/29/2024,185.565,1113.39,3,6
5795,15,6/27/2024,7/17/2024,7/17/2024,219.1685714,1534.18,11,7
5803,27,6/28/2024,7/15/2024,7/15/2024,156.5314286,1095.72,1,7
5811,20,3/2/2024,3/17/2024,3/17/2024,1079.68,1079.68,11,1
5813,5,2/10/2024,2/26/2024,2/26/2024,149.888,749.44,9,5
5819,21,6/24/2024,7/13/2024,7/13/2024,1824.32,1824.32,8,1
5822,5,5/29/2024,6/18/2024,6/18/2024,35.704,178.52,1,5
5824,12,6/3/2024,6/20/2024,6/20/2024,666.05,666.05,2,1
5825,19,1/4/2024,1/22/2024,1/22/2024,137.432,687.16,7,5
5826,24,4/14/2024,5/2/2024,5/2/2024,424.73,424.73,1,1
5828,27,6/6/2024,6/22/2024,6/22/2024,1873.84,1873.84,3,1
5829,13,6/6/2024,6/21/2024,6/21/2024,1458.71,1458.71,6,1
5832,22,1/31/2024,2/17/2024,2/17/2024,179.4975,717.99,2,4
5833,30,4/11/2024,4/30/2024,4/30/2024,306.15,918.45,8,3
5835,26,6/10/2024,6/29/2024,6/29/2024,443.67,443.67,5,1
5837,14,5/31/2024,6/18/2024,6/18/2024,210.544,1052.72,1,5
5843,10,1/18/2024,2/4/2024,2/4/2024,194.04,194.04,10,1
5859,23,6/21/2024,7/8/2024,7/8/2024,344.02,344.02,1,1
5860,12,5/29/2024,6/16/2024,6/16/2024,315.42,946.26,10,3
5863,15,6/23/2024,7/11/2024,7/11/2024,651.96,651.96,7,1
5865,7,1/12/2024,1/30/2024,1/30/2024,32.14375,257.15,7,8
5872,28,5/4/2024,5/20/2024,5/20/2024,249.5125,998.05,4,4
5873,21,6/1/2024,6/19/2024,6/19/2024,1369.78,1369.78,6,1
5878,28,5/7/2024,5/26/2024,5/26/2024,426.3366667,1279.01,10,3
5882,24,4/26/2024,5/15/2024,5/15/2024,1883.84,1883.84,6,1
5889,7,5/3/2024,5/22/2024,5/22/2024,81.896,409.48,8,5
5897,24,6/11/2024,6/30/2024,6/30/2024,268.195,1609.17,10,6
5915,12,3/21/2024,4/10/2024,4/10/2024,175.275,1051.65,9,6
5921,2,5/19/2024,6/6/2024,6/6/2024,82.4475,659.58,8,8
5923,20,6/19/2024,7/5/2024,7/5/2024,179.3725,717.49,9,4
5940,7,5/9/2024,5/28/2024,5/28/2024,338.58,338.58,10,1
5946,6,4/1/2024,4/17/2024,4/17/2024,40.82,244.92,9,6
5949,7,1/20/2024,2/5/2024,2/5/2024,112.895,677.37,5,6
5958,27,4/22/2024,5/12/2024,5/12/2024,271.9066667,1631.44,1,6
5961,24,4/20/2024,5/9/2024,5/9/2024,125.525,753.15,5,6
5964,22,2/7/2024,2/25/2024,2/25/2024,410.225,1640.9,7,4
5966,16,1/31/2024,2/20/2024,2/20/2024,29.405,117.62,8,4
5968,18,1/11/2024,1/27/2024,1/27/2024,1457.36,1457.36,3,1
5975,25,1/20/2024,2/9/2024,2/9/2024,1443.33,1443.33,7,1
5979,15,4/3/2024,4/21/2024,4/21/2024,752.5,752.5,4,1
5981,21,1/21/2024,2/9/2024,2/9/2024,29.842,149.21,3,5
5985,21,4/26/2024,5/16/2024,5/16/2024,634.56,634.56,5,1
5994,26,3/23/2024,4/9/2024,4/9/2024,489.6533333,1468.96,11,3
5998,7,5/20/2024,6/4/2024,6/4/2024,202.8033333,1216.82,6,6
6000,15,4/13/2024,5/2/2024,5/2/2024,165.45,165.45,5,1
6006,19,1/12/2024,1/30/2024,1/30/2024,1950.46,1950.46,4,1
6009,30,5/16/2024,6/5/2024,6/5/2024,231.03,924.12,9,4
6010,15,3/12/2024,3/28/2024,3/28/2024,1400.04,1400.04,8,1
6012,16,3/30/2024,4/14/2024,4/14/2024,661.23,661.23,9,1
6013,30,2/28/2024,3/14/2024,3/14/2024,148.0828571,1036.58,10,7
6014,5,1/23/2024,2/11/2024,2/11/2024,172.93,1383.44,2,8
6015,22,5/21/2024,6/6/2024,6/6/2024,1510.35,1510.35,2,1
6017,25,3/19/2024,4/5/2024,4/5/2024,1375.71,1375.71,7,1
6021,28,3/19/2024,4/6/2024,4/6/2024,513.48,513.48,3,1
6023,6,6/21/2024,7/7/2024,7/7/2024,143.6675,574.67,5,4
6025,15,5/14/2024,5/29/2024,5/29/2024,269.2242857,1884.57,10,7
6026,25,1/9/2024,1/24/2024,1/24/2024,1210.88,1210.88,11,1
6033,24,6/7/2024,6/26/2024,6/26/2024,79.51375,636.11,10,8
6037,14,5/3/2024,5/20/2024,5/20/2024,350.12,350.12,7,1
6038,25,2/9/2024,2/25/2024,2/25/2024,82.302,411.51,5,5
6041,10,5/29/2024,6/14/2024,6/14/2024,1374.35,1374.35,7,1
6043,17,2/8/2024,2/28/2024,2/28/2024,1100.68,1100.68,2,1
6046,26,1/2/2024,1/19/2024,1/19/2024,243.2271429,1702.59,9,7
6047,3,3/7/2024,3/23/2024,3/23/2024,1474.12,1474.12,11,1
6049,14,6/28/2024,7/16/2024,7/16/2024,1346.66,1346.66,7,1
6050,7,2/3/2024,2/21/2024,2/21/2024,175.6716667,1054.03,12,6
6056,15,5/10/2024,5/29/2024,5/29/2024,669.75,669.75,2,1
6062,10,3/1/2024,3/21/2024,3/21/2024,1451.63,1451.63,3,1
6063,26,5/31/2024,6/20/2024,6/20/2024,216.492,1082.46,2,5
6066,13,6/6/2024,6/22/2024,6/22/2024,170.675,1024.05,7,6
6067,29,1/20/2024,2/6/2024,2/6/2024,644.39,644.39,10,1
6071,23,2/20/2024,3/9/2024,3/9/2024,930.805,1861.61,7,2
6074,20,4/18/2024,5/7/2024,5/7/2024,274.0414286,1918.29,2,7
6076,19,6/9/2024,6/27/2024,6/27/2024,124.4833333,373.45,2,3
6077,18,5/10/2024,5/30/2024,5/30/2024,83.108,415.54,6,5
6079,19,2/24/2024,3/14/2024,3/14/2024,1528.21,1528.21,1,1
6081,26,6/16/2024,7/2/2024,7/2/2024,1882.82,1882.82,3,1
6083,30,5/13/2024,5/30/2024,5/30/2024,165,1155,12,7
6085,8,6/21/2024,7/10/2024,7/10/2024,358.5866667,1075.76,7,3
6088,3,4/4/2024,4/19/2024,4/19/2024,195.7414286,1370.19,5,7
6091,6,4/22/2024,5/9/2024,5/9/2024,97.17125,777.37,5,8
6098,1,2/10/2024,2/25/2024,2/25/2024,303.47,1517.35,4,5
6105,6,4/15/2024,4/30/2024,4/30/2024,1759.98,1759.98,2,1
6109,12,2/25/2024,3/11/2024,3/11/2024,755.86,755.86,9,1
6116,18,3/27/2024,4/15/2024,4/15/2024,234.86,1644.02,6,7
6120,18,1/14/2024,2/2/2024,2/2/2024,926.79,926.79,9,1
6125,12,3/21/2024,4/8/2024,4/8/2024,1776.32,1776.32,2,1
6127,10,1/27/2024,2/11/2024,2/11/2024,64.91,129.82,12,2
6132,16,5/8/2024,5/27/2024,5/27/2024,1744.86,1744.86,10,1
6135,30,1/19/2024,2/4/2024,2/4/2024,202.415,1619.32,2,8
6136,5,2/11/2024,2/28/2024,2/28/2024,1294.66,1294.66,6,1
6138,13,6/19/2024,7/7/2024,7/7/2024,959.11,959.11,11,1
6145,3,3/31/2024,4/18/2024,4/18/2024,460.9875,1843.95,6,4
6149,23,5/25/2024,6/10/2024,6/10/2024,47.71666667,143.15,10,3
6150,15,4/11/2024,4/30/2024,4/30/2024,310.82,1554.1,10,5
6158,3,3/27/2024,4/16/2024,4/16/2024,1263.66,1263.66,7,1
6168,22,5/20/2024,6/8/2024,6/8/2024,234.495,937.98,4,4
6172,10,3/8/2024,3/23/2024,3/23/2024,300.345,1201.38,9,4
6179,17,4/13/2024,5/2/2024,5/2/2024,886.32,886.32,11,1
6183,19,2/16/2024,3/2/2024,3/2/2024,1977.17,1977.17,5,1
6190,17,5/17/2024,6/3/2024,6/3/2024,118.86625,950.93,8,8
6191,10,6/19/2024,7/5/2024,7/5/2024,893.3,1786.6,5,2
6204,26,6/9/2024,6/28/2024,6/28/2024,446.94,446.94,7,1
6208,18,6/10/2024,6/27/2024,6/27/2024,53.0975,424.78,7,8
6209,27,6/25/2024,7/15/2024,7/15/2024,655.41,655.41,10,1
6210,4,3/17/2024,4/1/2024,4/1/2024,651.4333333,1954.3,7,3
6213,3,3/25/2024,4/14/2024,4/14/2024,316.59,1582.95,11,5
6214,16,4/8/2024,4/24/2024,4/24/2024,704.02,704.02,3,1
6218,7,3/27/2024,4/15/2024,4/15/2024,1513.82,1513.82,7,1
6219,5,1/9/2024,1/29/2024,1/29/2024,154.23,771.15,3,5
6227,30,5/13/2024,6/2/2024,6/2/2024,770.09,770.09,1,1
6228,2,1/29/2024,2/16/2024,2/16/2024,115.546,577.73,10,5
6231,23,3/29/2024,4/17/2024,4/17/2024,188.4025,753.61,11,4
6233,4,1/25/2024,2/10/2024,2/10/2024,504.085,1008.17,12,2
6237,8,3/4/2024,3/23/2024,3/23/2024,1959.35,1959.35,11,1
6239,29,4/1/2024,4/16/2024,4/16/2024,313.025,1878.15,9,6
6248,22,3/20/2024,4/8/2024,4/8/2024,406.33,406.33,10,1
6255,28,6/8/2024,6/28/2024,6/28/2024,141.51625,1132.13,5,8
6259,9,6/20/2024,7/7/2024,7/7/2024,1665.79,1665.79,2,1
6264,24,3/11/2024,3/28/2024,3/28/2024,143.56,430.68,5,3
6275,24,3/7/2024,3/24/2024,3/24/2024,287.7266667,863.18,3,3
6279,22,6/30/2024,7/19/2024,7/19/2024,817.53,1635.06,11,2
6282,5,2/17/2024,3/5/2024,3/5/2024,98.34125,786.73,2,8
6283,30,1/9/2024,1/27/2024,1/27/2024,602.0133333,1806.04,8,3
6290,15,4/25/2024,5/11/2024,5/11/2024,1890.12,1890.12,12,1
6291,14,5/25/2024,6/11/2024,6/11/2024,419.5275,1678.11,9,4
6292,23,4/30/2024,5/17/2024,5/17/2024,342.255,684.51,5,2
6293,26,5/18/2024,6/2/2024,6/2/2024,555.6733333,1667.02,8,3
6315,26,1/10/2024,1/29/2024,1/29/2024,1573.47,1573.47,5,1
6318,11,3/10/2024,3/26/2024,3/26/2024,752.315,1504.63,10,2
6321,28,3/1/2024,3/21/2024,3/21/2024,449.1633333,1347.49,11,3
6323,18,3/16/2024,3/31/2024,3/31/2024,1487.75,1487.75,8,1
6326,15,6/23/2024,7/8/2024,7/8/2024,1510.4,1510.4,6,1
6329,15,6/17/2024,7/3/2024,7/3/2024,254.21,1271.05,1,5
6332,1,4/30/2024,5/20/2024,5/20/2024,201.972,1009.86,1,5
6340,17,3/12/2024,3/28/2024,3/28/2024,1701.86,1701.86,10,1
6341,21,2/17/2024,3/4/2024,3/4/2024,269.2071429,1884.45,12,7
6345,26,5/6/2024,5/22/2024,5/22/2024,35.5375,142.15,8,4
6346,11,2/14/2024,3/1/2024,3/1/2024,213.16,426.32,7,2
6347,5,4/29/2024,5/18/2024,5/18/2024,1395.27,1395.27,10,1
6360,14,4/3/2024,4/19/2024,4/19/2024,1127.78,1127.78,7,1
6366,15,3/17/2024,4/3/2024,4/3/2024,54.43833333,326.63,7,6
6371,23,3/30/2024,4/18/2024,4/18/2024,388.5433333,1165.63,6,3
6377,16,5/3/2024,5/18/2024,5/18/2024,772.46,772.46,6,1
6380,17,6/6/2024,6/26/2024,6/26/2024,185.412,927.06,1,5
6388,24,2/19/2024,3/7/2024,3/7/2024,383.79,383.79,7,1
6393,22,1/23/2024,2/8/2024,2/8/2024,209.76125,1678.09,8,8
6394,29,6/26/2024,7/15/2024,7/15/2024,27.06571429,189.46,11,7
6408,20,3/22/2024,4/8/2024,4/8/2024,1710.06,1710.06,1,1
6414,24,6/12/2024,6/30/2024,6/30/2024,297.87,1787.22,12,6
6419,24,3/24/2024,4/13/2024,4/13/2024,114.8014286,803.61,7,7
6422,2,6/4/2024,6/24/2024,6/24/2024,154.3533333,463.06,12,3
6442,30,6/12/2024,6/30/2024,6/30/2024,112.5325,450.13,10,4
6443,29,3/28/2024,4/14/2024,4/14/2024,209.55,209.55,11,1
6445,17,5/5/2024,5/22/2024,5/22/2024,506.5966667,1519.79,12,3
6446,9,3/31/2024,4/20/2024,4/20/2024,72.08,360.4,11,5
6451,15,4/29/2024,5/16/2024,5/16/2024,137.11,137.11,3,1
6454,13,4/21/2024,5/6/2024,5/6/2024,987.91,987.91,3,1
6455,25,3/26/2024,4/11/2024,4/11/2024,164.2442857,1149.71,11,7
6458,10,1/1/2024,1/21/2024,1/21/2024,511.26,511.26,4,1
6471,18,1/18/2024,2/5/2024,2/5/2024,246.2916667,1477.75,12,6
6474,20,5/11/2024,5/29/2024,5/29/2024,1224.73,1224.73,11,1
6478,7,3/21/2024,4/5/2024,4/5/2024,561.175,1122.35,5,2
6486,23,1/10/2024,1/28/2024,1/28/2024,461.49,1845.96,12,4
6488,23,1/22/2024,2/10/2024,2/10/2024,1813.77,1813.77,5,1
6494,8,2/6/2024,2/22/2024,2/22/2024,107.78125,862.25,4,8
6495,29,1/21/2024,2/7/2024,2/7/2024,50.9825,203.93,12,4
6498,20,6/12/2024,6/30/2024,6/30/2024,278.06,1112.24,4,4
6499,12,3/20/2024,4/5/2024,4/5/2024,1680.81,1680.81,6,1
6501,20,5/6/2024,5/25/2024,5/25/2024,232.7316667,1396.39,8,6
6503,5,5/27/2024,6/16/2024,6/16/2024,307.2225,1228.89,5,4
6504,15,4/29/2024,5/14/2024,5/14/2024,863.21,863.21,9,1
6505,12,3/13/2024,3/30/2024,3/30/2024,161.25375,1290.03,4,8
6515,1,1/13/2024,2/1/2024,2/1/2024,122.855,245.71,4,2
6517,13,4/10/2024,4/25/2024,4/25/2024,853.27,853.27,1,1
6521,27,6/16/2024,7/4/2024,7/4/2024,1721.69,1721.69,7,1
6522,12,6/5/2024,6/25/2024,6/25/2024,142.48,142.48,8,1
6525,26,6/7/2024,6/27/2024,6/27/2024,107.7,107.7,12,1
6527,9,5/2/2024,5/19/2024,5/19/2024,691.28,691.28,2,1
6530,29,4/19/2024,5/7/2024,5/7/2024,20.855,125.13,3,6
6536,8,6/14/2024,6/30/2024,6/30/2024,669.38,669.38,2,1
6539,12,2/17/2024,3/8/2024,3/8/2024,201.96,1009.8,9,5
6540,28,6/20/2024,7/9/2024,7/9/2024,1619.44,1619.44,3,1
6543,13,5/22/2024,6/10/2024,6/10/2024,123.358,616.79,11,5
6547,20,3/28/2024,4/15/2024,4/15/2024,1022.12,1022.12,1,1
6548,15,5/26/2024,6/15/2024,6/15/2024,1086.93,1086.93,8,1
6553,4,5/29/2024,6/16/2024,6/16/2024,241.11,241.11,6,1
6554,2,1/21/2024,2/5/2024,2/5/2024,1512.8,1512.8,1,1
6562,25,4/14/2024,5/3/2024,5/3/2024,77.565,155.13,4,2
6565,17,1/22/2024,2/9/2024,2/9/2024,328.11,656.22,7,2
6567,13,3/17/2024,4/3/2024,4/3/2024,362.955,1451.82,9,4
6569,16,2/3/2024,2/23/2024,2/23/2024,22.72857143,159.1,8,7
6578,1,5/2/2024,5/22/2024,5/22/2024,901.44,901.44,2,1
6579,8,6/1/2024,6/20/2024,6/20/2024,693.54,693.54,5,1
6584,2,5/26/2024,6/10/2024,6/10/2024,1422.65,1422.65,9,1
6587,25,4/15/2024,5/3/2024,5/3/2024,182.715,1096.29,7,6
6595,9,1/23/2024,2/10/2024,2/10/2024,965.64,965.64,12,1
6596,14,1/5/2024,1/25/2024,1/25/2024,584.4566667,1753.37,12,3
6599,25,4/7/2024,4/27/2024,4/27/2024,130,1040,10,8
6607,30,4/20/2024,5/7/2024,5/7/2024,1990.8,1990.8,1,1
6612,1,3/18/2024,4/4/2024,4/4/2024,54.15,324.9,12,6
6614,27,4/26/2024,5/12/2024,5/12/2024,1593.09,1593.09,5,1
6618,28,1/21/2024,2/10/2024,2/10/2024,37.7175,301.74,2,8
6620,2,3/25/2024,4/12/2024,4/12/2024,616.15,616.15,5,1
6623,18,1/19/2024,2/6/2024,2/6/2024,233.2266667,699.68,4,3
6624,1,1/4/2024,1/24/2024,1/24/2024,211.8683333,1271.21,3,6
6625,19,6/14/2024,7/1/2024,7/1/2024,235.19,1411.14,3,6
6630,7,3/9/2024,3/27/2024,3/27/2024,1419.24,1419.24,6,1
6631,30,6/13/2024,6/29/2024,6/29/2024,40.592,202.96,10,5
6632,1,6/8/2024,6/26/2024,6/26/2024,1654.85,1654.85,5,1
6645,22,1/2/2024,1/19/2024,1/19/2024,162.86,162.86,9,1
6646,10,4/22/2024,5/12/2024,5/12/2024,1607.43,1607.43,5,1
6650,1,1/31/2024,2/17/2024,2/17/2024,321.518,1607.59,1,5
6652,21,4/30/2024,5/19/2024,5/19/2024,1314.74,1314.74,12,1
6653,30,4/6/2024,4/23/2024,4/23/2024,721.28,721.28,11,1
6657,8,4/5/2024,4/23/2024,4/23/2024,1516.52,1516.52,3,1
6665,4,1/16/2024,1/31/2024,1/31/2024,401.38,401.38,12,1
6668,10,5/7/2024,5/27/2024,5/27/2024,97.562,487.81,10,5
6678,1,1/26/2024,2/10/2024,2/10/2024,30.49,182.94,5,6
6682,1,3/13/2024,3/30/2024,3/30/2024,1751.9,1751.9,2,1
6685,24,1/21/2024,2/8/2024,2/8/2024,546.8033333,1640.41,6,3
6687,12,3/7/2024,3/23/2024,3/23/2024,1020.72,1020.72,7,1
6691,18,6/15/2024,7/2/2024,7/2/2024,33.156,165.78,3,5
6694,5,6/20/2024,7/5/2024,7/5/2024,1707.51,1707.51,4,1
6699,20,1/8/2024,1/27/2024,1/27/2024,80.70285714,564.92,4,7
6709,12,2/22/2024,3/9/2024,3/9/2024,209.8775,1679.02,1,8
6711,17,3/28/2024,4/14/2024,4/14/2024,142.5628571,997.94,11,7
6712,10,1/20/2024,2/5/2024,2/5/2024,1273.09,1273.09,3,1
6714,6,4/19/2024,5/6/2024,5/6/2024,1613.23,1613.23,3,1
6716,12,6/10/2024,6/27/2024,6/27/2024,306.62,1533.1,11,5
6721,19,5/31/2024,6/18/2024,6/18/2024,50.9875,203.95,11,4
6726,17,4/24/2024,5/11/2024,5/11/2024,1679.87,1679.87,2,1
6727,2,5/9/2024,5/29/2024,5/29/2024,1013.84,1013.84,5,1
6729,21,4/24/2024,5/9/2024,5/9/2024,192.996,964.98,11,5
6733,2,4/27/2024,5/15/2024,5/15/2024,137.63625,1101.09,7,8
6734,24,4/7/2024,4/27/2024,4/27/2024,1452.24,1452.24,1,1
6743,26,4/2/2024,4/20/2024,4/20/2024,1245.44,1245.44,2,1
6749,14,6/23/2024,7/10/2024,7/10/2024,118.675,474.7,1,4
6752,13,5/2/2024,5/20/2024,5/20/2024,178.215,356.43,9,2
6757,21,1/11/2024,1/28/2024,1/28/2024,716.235,1432.47,7,2
6759,10,3/24/2024,4/9/2024,4/9/2024,1427.03,1427.03,7,1
6762,25,5/22/2024,6/6/2024,6/6/2024,1087.82,1087.82,4,1
6763,1,2/2/2024,2/18/2024,2/18/2024,1414.02,1414.02,11,1
6772,23,4/19/2024,5/4/2024,5/4/2024,1233.02,1233.02,9,1
6775,8,5/3/2024,5/20/2024,5/20/2024,494.78,494.78,10,1
6777,10,1/31/2024,2/18/2024,2/18/2024,232.70625,1861.65,1,8
6779,21,6/19/2024,7/8/2024,7/8/2024,437.42,437.42,2,1
6781,20,5/13/2024,5/30/2024,5/30/2024,272.695,545.39,1,2
6785,17,6/1/2024,6/17/2024,6/17/2024,256.22,1024.88,12,4
6790,21,6/19/2024,7/6/2024,7/6/2024,495.27,1981.08,1,4
6791,14,1/25/2024,2/14/2024,2/14/2024,235.70625,1885.65,9,8
6799,9,4/3/2024,4/20/2024,4/20/2024,1226.45,1226.45,1,1
6807,3,6/17/2024,7/3/2024,7/3/2024,1560.8,1560.8,8,1
6808,28,6/17/2024,7/4/2024,7/4/2024,31.05,155.25,3,5
6819,10,3/8/2024,3/25/2024,3/25/2024,449.56,1798.24,6,4
6823,23,3/31/2024,4/15/2024,4/15/2024,1195.95,1195.95,5,1
6827,29,3/3/2024,3/21/2024,3/21/2024,1457.5,1457.5,4,1
6828,30,3/21/2024,4/6/2024,4/6/2024,857.145,1714.29,12,2
6830,30,1/2/2024,1/20/2024,1/20/2024,410.22,410.22,8,1
6840,29,5/16/2024,6/5/2024,6/5/2024,1352.89,1352.89,9,1
6844,18,6/30/2024,7/17/2024,7/17/2024,1224.63,1224.63,3,1
6848,27,5/26/2024,6/11/2024,6/11/2024,350.78,350.78,11,1
6853,26,6/24/2024,7/11/2024,7/11/2024,167.952,839.76,7,5
6858,9,1/6/2024,1/22/2024,1/22/2024,792.33,792.33,6,1
6861,19,4/29/2024,5/19/2024,5/19/2024,925.91,925.91,1,1
6862,22,6/24/2024,7/10/2024,7/10/2024,586.76,586.76,3,1
6866,7,4/11/2024,5/1/2024,5/1/2024,140.43125,1123.45,6,8
6875,9,5/31/2024,6/19/2024,6/19/2024,1253.2,1253.2,12,1
6880,17,3/9/2024,3/26/2024,3/26/2024,177.088,885.44,8,5
6883,24,5/17/2024,6/4/2024,6/4/2024,241.08,1446.48,3,6
6884,25,1/20/2024,2/8/2024,2/8/2024,1376.16,1376.16,1,1
6894,30,5/24/2024,6/10/2024,6/10/2024,246.5425,1972.34,7,8
6895,6,2/5/2024,2/25/2024,2/25/2024,296.6225,1186.49,6,4
6898,5,3/11/2024,3/27/2024,3/27/2024,1669.68,1669.68,9,1
6901,27,1/21/2024,2/10/2024,2/10/2024,74.845,449.07,3,6
6905,22,4/18/2024,5/3/2024,5/3/2024,1211.3,1211.3,12,1
6906,11,3/26/2024,4/15/2024,4/15/2024,1126.52,1126.52,7,1
6907,25,6/24/2024,7/11/2024,7/11/2024,540.32,1080.64,5,2
6912,2,4/11/2024,5/1/2024,5/1/2024,1631.38,1631.38,7,1
6914,28,4/26/2024,5/11/2024,5/11/2024,172.362,861.81,12,5
6915,11,6/21/2024,7/11/2024,7/11/2024,915.78,915.78,6,1
6920,14,1/16/2024,2/2/2024,2/2/2024,200.9114286,1406.38,2,7
6929,28,5/23/2024,6/7/2024,6/7/2024,317.2283333,1903.37,8,6
6933,15,5/31/2024,6/19/2024,6/19/2024,1018.23,1018.23,1,1
6934,8,3/20/2024,4/4/2024,4/4/2024,1181.03,1181.03,8,1
6935,16,2/17/2024,3/6/2024,3/6/2024,30.95285714,216.67,2,7
6938,6,3/12/2024,3/29/2024,3/29/2024,968.285,1936.57,7,2
6939,17,1/2/2024,1/21/2024,1/21/2024,766.84,766.84,11,1
6945,29,2/16/2024,3/5/2024,3/5/2024,503.72,503.72,1,1
6948,11,2/22/2024,3/13/2024,3/13/2024,878.44,878.44,11,1
6950,28,1/12/2024,1/27/2024,1/27/2024,622.66,622.66,4,1
6953,27,3/24/2024,4/12/2024,4/12/2024,288.4716667,1730.83,1,6
6960,10,1/20/2024,2/9/2024,2/9/2024,43.365,346.92,7,8
6961,12,5/2/2024,5/19/2024,5/19/2024,280.338,1401.69,8,5
6962,9,2/17/2024,3/7/2024,3/7/2024,122.6833333,736.1,8,6
6969,12,5/9/2024,5/29/2024,5/29/2024,565.05,565.05,12,1
6970,15,4/1/2024,4/18/2024,4/18/2024,208.8085714,1461.66,7,7
6972,18,2/6/2024,2/23/2024,2/23/2024,113.44,907.52,9,8
6981,12,5/12/2024,5/29/2024,5/29/2024,1385.34,1385.34,4,1
6982,23,6/18/2024,7/7/2024,7/7/2024,143.3425,1146.74,3,8
6987,22,6/8/2024,6/28/2024,6/28/2024,354.37,1417.48,3,4
6989,22,5/17/2024,6/2/2024,6/2/2024,402.8366667,1208.51,4,3
6997,24,6/23/2024,7/10/2024,7/10/2024,1608.23,1608.23,12,1
7004,7,4/1/2024,4/21/2024,4/21/2024,1621.28,1621.28,1,1
7007,23,5/15/2024,6/1/2024,6/1/2024,1250.07,1250.07,2,1
7014,14,6/5/2024,6/25/2024,6/25/2024,750.105,1500.21,1,2
7018,19,1/21/2024,2/7/2024,2/7/2024,86.8125,347.25,7,4
7021,24,2/9/2024,2/25/2024,2/25/2024,35.91333333,215.48,9,6
7027,15,4/22/2024,5/9/2024,5/9/2024,949.24,949.24,11,1
7030,30,6/18/2024,7/7/2024,7/7/2024,241.52375,1932.19,2,8
7032,19,4/16/2024,5/4/2024,5/4/2024,107.42,537.1,2,5
7034,16,3/17/2024,4/2/2024,4/2/2024,1784.39,1784.39,3,1
7036,26,3/5/2024,3/25/2024,3/25/2024,1318.46,1318.46,8,1
7038,29,6/9/2024,6/25/2024,6/25/2024,31.845,191.07,5,6
7040,10,5/9/2024,5/29/2024,5/29/2024,139.04,139.04,4,1
7041,13,6/29/2024,7/16/2024,7/16/2024,1741.84,1741.84,3,1
7043,29,2/19/2024,3/10/2024,3/10/2024,1732.67,1732.67,10,1
7053,8,4/30/2024,5/17/2024,5/17/2024,373.62,747.24,7,2
7055,17,2/15/2024,3/3/2024,3/3/2024,1330.09,1330.09,10,1
7056,16,1/13/2024,2/1/2024,2/1/2024,124.27125,994.17,3,8
7059,26,6/30/2024,7/17/2024,7/17/2024,1157.58,1157.58,12,1
7060,17,6/3/2024,6/23/2024,6/23/2024,628.48,1885.44,10,3
7069,3,3/20/2024,4/9/2024,4/9/2024,1467.9,1467.9,12,1
7070,30,5/26/2024,6/13/2024,6/13/2024,1185.14,1185.14,4,1
7073,22,5/19/2024,6/6/2024,6/6/2024,579.11,579.11,1,1
7074,8,2/29/2024,3/15/2024,3/15/2024,1201.31,1201.31,6,1
7079,24,6/17/2024,7/6/2024,7/6/2024,368.265,1473.06,5,4
7096,23,2/17/2024,3/8/2024,3/8/2024,171.89375,1375.15,8,8
7101,3,5/9/2024,5/24/2024,5/24/2024,787.64,1575.28,3,2
7112,3,4/23/2024,5/10/2024,5/10/2024,31.86571429,223.06,5,7
7115,25,1/8/2024,1/28/2024,1/28/2024,842.99,1685.98,5,2
7128,18,5/8/2024,5/26/2024,5/26/2024,115.6875,462.75,11,4
7135,24,6/20/2024,7/8/2024,7/8/2024,767.64,767.64,8,1
7137,19,2/26/2024,3/17/2024,3/17/2024,325.376,1626.88,6,5
7138,12,6/24/2024,7/13/2024,7/13/2024,434.6325,1738.53,10,4
7142,11,1/21/2024,2/6/2024,2/6/2024,397.51,397.51,11,1
7144,2,5/18/2024,6/3/2024,6/3/2024,1507.12,1507.12,7,1
7146,27,6/20/2024,7/9/2024,7/9/2024,701.71,1403.42,6,2
7147,14,5/18/2024,6/6/2024,6/6/2024,855.97,855.97,9,1
7152,5,6/3/2024,6/18/2024,6/18/2024,133.3,533.2,8,4
7175,11,6/27/2024,7/14/2024,7/14/2024,85.67,514.02,5,6
7180,11,1/22/2024,2/6/2024,2/6/2024,162.4928571,1137.45,6,7
7184,17,6/13/2024,6/28/2024,6/28/2024,214.1185714,1498.83,8,7
7186,15,3/23/2024,4/9/2024,4/9/2024,47.1525,377.22,7,8
7190,16,6/1/2024,6/19/2024,6/19/2024,558.89,1676.67,6,3
