booking_id,destination_id,booking_date,travel_start_date,travel_end_date,price_per_person,total_price,duration_hrs,number_of_participants
5582,12,1/30/2024,3/24/2024,3/25/2024,212.8814286,1490.17,28,7
5584,11,6/10/2024,7/22/2024,7/24/2024,546.79,1093.58,51,2
5587,25,3/10/2024,4/12/2024,4/12/2024,771.7,771.7,18,1
5592,17,6/18/2024,8/3/2024,8/3/2024,369.6166667,1108.85,2,3
5598,28,5/28/2024,7/20/2024,7/22/2024,1113.77,1113.77,60,1
5603,13,3/2/2024,4/8/2024,4/10/2024,525.12,525.12,58,1
5606,15,6/26/2024,8/15/2024,8/16/2024,1759.99,1759.99,24,1
5612,20,6/23/2024,7/23/2024,7/24/2024,1107.06,1107.06,29,1
5616,17,6/21/2024,7/22/2024,7/24/2024,231.34,231.34,51,1
5617,4,6/19/2024,8/9/2024,8/11/2024,543.7266667,1631.18,60,3
5618,18,2/23/2024,4/2/2024,4/2/2024,756.65,756.65,6,1
5619,28,4/2/2024,5/24/2024,5/25/2024,1436.71,1436.71,31,1
5622,11,1/6/2024,3/1/2024,3/3/2024,202.9314286,1420.52,64,7
5626,14,4/25/2024,5/26/2024,5/27/2024,57.24666667,343.48,46,6
5635,12,2/15/2024,4/1/2024,4/1/2024,106.22,106.22,17,1
5641,8,5/20/2024,6/21/2024,6/22/2024,211.54875,1692.39,32,8
5644,30,5/12/2024,7/4/2024,7/5/2024,121.15,363.45,31,3
5645,21,3/31/2024,5/19/2024,5/19/2024,1072,1072,21,1
5650,22,6/25/2024,8/17/2024,8/19/2024,1027.29,1027.29,66,1
5651,9,5/7/2024,6/13/2024,6/15/2024,181.7671429,1272.37,48,7
5662,16,6/3/2024,7/19/2024,7/20/2024,74.64333333,223.93,33,3
5664,11,6/22/2024,8/15/2024,8/16/2024,1638.57,1638.57,35,1
5665,8,2/15/2024,4/12/2024,4/13/2024,1553.71,1553.71,47,1
5667,1,5/31/2024,7/25/2024,7/25/2024,134.054,670.27,3,5
5680,20,6/16/2024,7/31/2024,8/1/2024,1926.53,1926.53,46,1
5688,3,5/25/2024,7/17/2024,7/18/2024,1858.15,1858.15,38,1
5692,14,6/4/2024,7/15/2024,7/17/2024,35.695,285.56,52,8
5697,20,4/6/2024,6/4/2024,6/4/2024,656.985,1313.97,9,2
5701,2,1/19/2024,3/5/2024,3/6/2024,426.57,853.14,47,2
5702,11,4/1/2024,5/26/2024,5/26/2024,1950.85,1950.85,14,1
5706,14,3/26/2024,5/19/2024,5/21/2024,1905.23,1905.23,63,1
5710,21,5/26/2024,7/12/2024,7/12/2024,1818.82,1818.82,22,1
5724,19,4/20/2024,6/6/2024,6/8/2024,460.1333333,1380.4,68,3
5725,5,6/9/2024,7/29/2024,7/29/2024,79.915,159.83,21,2
5729,19,3/21/2024,5/15/2024,5/17/2024,1692.64,1692.64,60,1
5730,7,2/13/2024,3/30/2024,3/31/2024,187.275,1123.65,43,6
5733,22,5/30/2024,7/13/2024,7/14/2024,954.45,954.45,45,1
5734,3,3/3/2024,4/16/2024,4/18/2024,94.405,188.81,59,2
5737,10,4/1/2024,5/24/2024,5/25/2024,1534.59,1534.59,33,1
5740,18,5/5/2024,6/26/2024,6/28/2024,1258.91,1258.91,53,1
5746,24,3/12/2024,4/19/2024,4/21/2024,231.0271429,1617.19,66,7
5756,15,6/18/2024,8/11/2024,8/11/2024,854.06,854.06,17,1
5761,12,6/19/2024,8/11/2024,8/11/2024,261.3416667,1568.05,16,6
5762,23,2/3/2024,3/14/2024,3/15/2024,200.0266667,1200.16,26,6
5765,13,5/26/2024,6/25/2024,6/26/2024,88.8675,710.94,25,8
5767,20,6/24/2024,8/8/2024,8/9/2024,207.79375,1662.35,29,8
5768,14,5/27/2024,7/22/2024,7/24/2024,1465.01,1465.01,54,1
5773,4,3/13/2024,5/6/2024,5/6/2024,158.8285714,1111.8,19,7
5778,14,6/17/2024,7/24/2024,7/26/2024,138.345,553.38,66,4
5781,3,5/8/2024,6/11/2024,6/13/2024,726.88,726.88,59,1
5783,26,6/27/2024,8/2/2024,8/3/2024,833.83,833.83,35,1
5786,21,2/16/2024,4/16/2024,4/18/2024,1777.52,1777.52,66,1
5788,22,4/27/2024,6/1/2024,6/1/2024,350.7,1753.5,12,5
5789,22,1/14/2024,2/20/2024,2/20/2024,187.5757143,1313.03,19,7
5797,24,6/22/2024,8/18/2024,8/18/2024,1214.18,1214.18,1,1
5800,30,6/23/2024,8/3/2024,8/3/2024,1235.92,1235.92,6,1
5801,19,6/28/2024,8/2/2024,8/2/2024,68.625,549,23,8
5802,10,4/9/2024,6/4/2024,6/5/2024,1857.48,1857.48,25,1
5804,14,5/16/2024,6/30/2024,6/30/2024,871.14,1742.28,5,2
5805,2,1/3/2024,2/20/2024,2/22/2024,151.2228571,1058.56,71,7
5807,14,6/28/2024,8/24/2024,8/25/2024,131.9975,527.99,41,4
5808,2,3/22/2024,4/26/2024,4/26/2024,112.13,224.26,16,2
5812,25,5/10/2024,7/4/2024,7/4/2024,1795.26,1795.26,18,1
5814,9,4/23/2024,5/23/2024,5/24/2024,334.876,1674.38,47,5
5818,26,5/8/2024,6/10/2024,6/12/2024,1312.19,1312.19,58,1
5820,26,6/23/2024,8/21/2024,8/23/2024,639.77,639.77,70,1
5823,11,6/20/2024,8/9/2024,8/9/2024,38.29714286,268.08,16,7
5836,15,3/19/2024,5/4/2024,5/6/2024,694.22,694.22,48,1
5839,3,3/29/2024,5/8/2024,5/10/2024,1007.58,1007.58,55,1
5840,2,1/29/2024,3/16/2024,3/18/2024,36.29,217.74,48,6
5846,22,6/5/2024,7/20/2024,7/21/2024,186.91,186.91,33,1
5847,12,3/19/2024,5/4/2024,5/4/2024,121.9285714,853.5,20,7
5848,29,2/2/2024,3/15/2024,3/15/2024,1331.16,1331.16,19,1
5849,9,6/27/2024,8/16/2024,8/16/2024,1582.17,1582.17,23,1
5850,30,5/11/2024,6/18/2024,6/19/2024,331.5975,1326.39,24,4
5852,21,5/10/2024,6/15/2024,6/15/2024,448.9625,1795.85,2,4
5856,21,2/17/2024,3/23/2024,3/25/2024,204.635,1637.08,67,8
5858,3,6/14/2024,7/15/2024,7/16/2024,58.61,410.27,33,7
5866,9,5/25/2024,7/18/2024,7/19/2024,73.24666667,439.48,25,6
5867,17,5/9/2024,6/16/2024,6/18/2024,643.69,643.69,67,1
5869,20,3/14/2024,4/22/2024,4/25/2024,61.5575,246.23,72,4
5880,2,5/12/2024,6/30/2024,7/1/2024,309.2175,1236.87,40,4
5881,2,6/19/2024,8/12/2024,8/12/2024,375.24,375.24,14,1
5884,19,5/10/2024,6/12/2024,6/13/2024,183.78375,1470.27,30,8
5886,27,4/15/2024,6/1/2024,6/1/2024,99.30571429,695.14,2,7
5890,29,1/20/2024,3/19/2024,3/19/2024,295.848,1479.24,4,5
5892,3,4/12/2024,5/17/2024,5/19/2024,49.535,198.14,52,4
5893,11,1/20/2024,3/16/2024,3/18/2024,1973.75,1973.75,62,1
5898,30,1/23/2024,3/4/2024,3/5/2024,712.69,1425.38,24,2
5900,18,5/7/2024,6/13/2024,6/15/2024,310.312,1551.56,59,5
5902,10,5/29/2024,7/26/2024,7/28/2024,220.836,1104.18,55,5
5907,7,5/8/2024,6/13/2024,6/14/2024,1577.25,1577.25,34,1
5911,15,5/22/2024,6/23/2024,6/24/2024,320.82,641.64,37,2
5913,16,1/17/2024,2/21/2024,2/21/2024,546.99,546.99,14,1
5916,14,5/2/2024,6/28/2024,6/30/2024,15.72142857,110.05,70,7
5917,3,1/20/2024,3/19/2024,3/21/2024,233.3928571,1633.75,57,7
5925,23,4/23/2024,5/31/2024,6/1/2024,1922.42,1922.42,44,1
5926,7,2/9/2024,3/11/2024,3/13/2024,311.555,1869.33,69,6
5933,19,2/5/2024,4/5/2024,4/6/2024,174.83,874.15,24,5
5938,19,5/10/2024,7/7/2024,7/7/2024,1530.08,1530.08,16,1
5941,17,3/16/2024,4/22/2024,4/23/2024,626.5,1253,43,2
5942,22,4/23/2024,5/29/2024,5/29/2024,218.172,1090.86,12,5
5943,22,5/28/2024,7/25/2024,7/26/2024,960.96,960.96,41,1
5945,10,5/27/2024,7/10/2024,7/12/2024,808.975,1617.95,49,2
5948,26,3/27/2024,5/16/2024,5/17/2024,1383.86,1383.86,44,1
5957,8,3/25/2024,5/7/2024,5/10/2024,1019.11,1019.11,72,1
5960,14,3/6/2024,4/7/2024,4/9/2024,1424.33,1424.33,70,1
5969,22,4/25/2024,6/22/2024,6/23/2024,1010.19,1010.19,42,1
5970,7,6/24/2024,8/11/2024,8/11/2024,944.55,944.55,20,1
5972,11,1/19/2024,2/29/2024,3/1/2024,212.77,1702.16,39,8
5973,7,5/17/2024,7/13/2024,7/14/2024,317.005,634.01,44,2
5974,16,4/23/2024,6/4/2024,6/4/2024,987.3,987.3,2,1
5976,8,6/23/2024,8/17/2024,8/17/2024,483.125,1932.5,14,4
5978,21,1/7/2024,2/24/2024,2/26/2024,37.244,186.22,54,5
5989,26,4/22/2024,5/27/2024,5/29/2024,799.58,799.58,52,1
5993,6,4/19/2024,5/26/2024,5/27/2024,385.244,1926.22,43,5
5995,8,2/19/2024,4/18/2024,4/20/2024,182.5742857,1278.02,69,7
5996,18,4/30/2024,6/3/2024,6/4/2024,314.28,942.84,28,3
6001,17,5/17/2024,7/8/2024,7/10/2024,1867.92,1867.92,58,1
6002,23,2/14/2024,3/24/2024,3/25/2024,1630.83,1630.83,32,1
6005,24,6/29/2024,8/16/2024,8/18/2024,374.215,1496.86,61,4
6016,7,4/23/2024,6/2/2024,6/4/2024,398.342,1991.71,51,5
6035,4,5/18/2024,7/6/2024,7/8/2024,972.31,972.31,54,1
6036,16,6/3/2024,7/31/2024,8/1/2024,30.1525,241.22,45,8
6044,6,5/27/2024,7/17/2024,7/17/2024,274.9966667,1649.98,17,6
6045,4,1/8/2024,2/7/2024,2/7/2024,470.195,1880.78,5,4
6048,24,4/1/2024,5/24/2024,5/26/2024,211.752,1058.76,55,5
6052,8,1/15/2024,2/20/2024,2/21/2024,267.82,267.82,44,1
6053,8,1/4/2024,2/3/2024,2/5/2024,1140.65,1140.65,65,1
6057,18,4/6/2024,5/13/2024,5/15/2024,1278.34,1278.34,71,1
6061,3,6/22/2024,8/6/2024,8/8/2024,384.45,1922.25,57,5
6065,14,4/12/2024,5/15/2024,5/17/2024,217.5814286,1523.07,56,7
6069,23,4/6/2024,5/8/2024,5/10/2024,1288.38,1288.38,71,1
6080,3,3/16/2024,4/18/2024,4/19/2024,1821.97,1821.97,31,1
6082,6,4/2/2024,5/31/2024,6/2/2024,705.34,705.34,55,1
6087,2,4/15/2024,6/4/2024,6/5/2024,282.504,1412.52,26,5
6090,24,5/10/2024,6/17/2024,6/18/2024,477.59,477.59,26,1
6093,6,5/15/2024,6/29/2024,7/1/2024,1968.79,1968.79,69,1
6099,9,3/8/2024,5/4/2024,5/4/2024,348.8775,1395.51,20,4
6102,22,5/13/2024,6/14/2024,6/14/2024,293.26,293.26,11,1
6106,21,3/17/2024,5/11/2024,5/11/2024,138.3533333,415.06,8,3
6107,22,1/3/2024,2/27/2024,2/29/2024,1472.39,1472.39,61,1
6108,5,5/7/2024,6/13/2024,6/14/2024,569.6166667,1708.85,40,3
6112,23,5/14/2024,6/28/2024,6/28/2024,1637.26,1637.26,19,1
6113,16,1/3/2024,2/2/2024,2/4/2024,1184.15,1184.15,59,1
6119,4,2/23/2024,4/15/2024,4/16/2024,207.674,1038.37,40,5
6123,16,5/2/2024,6/7/2024,6/9/2024,1081.22,1081.22,71,1
6124,5,2/11/2024,3/25/2024,3/26/2024,206.27875,1650.23,45,8
6129,11,3/21/2024,5/14/2024,5/14/2024,311.25,311.25,5,1
6130,11,6/28/2024,8/10/2024,8/10/2024,51.136,255.68,3,5
6139,24,2/26/2024,4/9/2024,4/11/2024,1906.84,1906.84,61,1
6141,9,3/22/2024,5/21/2024,5/22/2024,387.1925,1548.77,38,4
6142,9,1/20/2024,3/16/2024,3/17/2024,212.2871429,1486.01,30,7
6144,15,4/17/2024,6/5/2024,6/6/2024,1667.14,1667.14,25,1
6146,26,1/15/2024,3/10/2024,3/10/2024,1458.11,1458.11,12,1
6148,2,5/2/2024,6/29/2024,7/1/2024,1334.73,1334.73,52,1
6151,22,4/24/2024,5/31/2024,6/2/2024,1021.16,1021.16,59,1
6154,23,6/26/2024,8/3/2024,8/3/2024,77.5425,620.34,12,8
6155,22,2/17/2024,3/20/2024,3/20/2024,1905.74,1905.74,3,1
6156,4,6/19/2024,7/28/2024,7/30/2024,661.33,1983.99,50,3
6157,19,6/28/2024,8/27/2024,8/27/2024,33.56142857,234.93,19,7
6160,25,3/20/2024,4/22/2024,4/24/2024,187.0085714,1309.06,67,7
6161,16,1/5/2024,3/3/2024,3/3/2024,180.4485714,1263.14,10,7
6162,27,4/26/2024,6/5/2024,6/5/2024,173.67,173.67,21,1
6167,19,2/26/2024,4/9/2024,4/10/2024,192.695,1541.56,39,8
6174,4,2/29/2024,4/10/2024,4/10/2024,197.8433333,593.53,15,3
6177,20,2/22/2024,4/2/2024,4/5/2024,103.39,413.56,72,4
6180,18,5/27/2024,7/10/2024,7/11/2024,710.37,710.37,31,1
6184,12,6/28/2024,7/29/2024,7/29/2024,21.69857143,151.89,11,7
6186,25,5/17/2024,7/8/2024,7/9/2024,425.985,851.97,33,2
6193,20,2/2/2024,3/3/2024,3/5/2024,277.5071429,1942.55,53,7
6194,9,3/3/2024,4/6/2024,4/8/2024,422.8833333,1268.65,71,3
6198,28,3/16/2024,5/6/2024,5/8/2024,46.30333333,138.91,56,3
6200,11,2/1/2024,4/1/2024,4/2/2024,49.8725,398.98,43,8
6205,10,5/1/2024,6/29/2024,6/30/2024,189.06,189.06,46,1
6211,26,5/6/2024,6/14/2024,6/16/2024,595.43,595.43,53,1
6217,7,4/15/2024,5/24/2024,5/24/2024,48.9475,391.58,21,8
6223,16,3/23/2024,5/3/2024,5/5/2024,1229.68,1229.68,68,1
6229,15,5/9/2024,7/4/2024,7/6/2024,21.8425,174.74,68,8
6241,20,5/17/2024,6/25/2024,6/26/2024,295.92,295.92,29,1
6242,23,5/12/2024,6/30/2024,6/30/2024,263.3566667,1580.14,21,6
6245,18,1/19/2024,3/4/2024,3/4/2024,69.9025,559.22,16,8
6249,4,5/11/2024,6/26/2024,6/26/2024,616.13,616.13,15,1
6253,9,1/4/2024,2/15/2024,2/17/2024,463.2275,1852.91,71,4
6258,28,6/18/2024,7/31/2024,7/31/2024,629.48,629.48,21,1
6262,29,1/28/2024,3/18/2024,3/18/2024,196.59875,1572.79,20,8
6265,25,5/30/2024,7/15/2024,7/17/2024,318.305,636.61,60,2
6266,5,5/20/2024,6/22/2024,6/23/2024,415.5,415.5,39,1
6267,3,5/27/2024,7/19/2024,7/20/2024,343.13,343.13,35,1
6271,20,1/7/2024,3/6/2024,3/7/2024,897.63,897.63,35,1
6272,26,6/24/2024,7/28/2024,7/28/2024,1440.39,1440.39,14,1
6278,28,6/28/2024,8/17/2024,8/17/2024,583.31,1166.62,5,2
6284,20,6/22/2024,8/5/2024,8/5/2024,213.39,213.39,13,1
6285,18,5/5/2024,6/25/2024,6/25/2024,330.0166667,1980.1,17,6
6296,25,5/13/2024,6/18/2024,6/20/2024,1822.94,1822.94,48,1
6300,17,6/7/2024,7/23/2024,7/25/2024,43.26,173.04,48,4
6302,25,6/30/2024,8/21/2024,8/21/2024,856.825,1713.65,22,2
6303,12,2/23/2024,3/30/2024,3/30/2024,156.155,936.93,14,6
6308,3,5/10/2024,6/25/2024,6/26/2024,204.8528571,1433.97,40,7
6309,1,5/5/2024,7/1/2024,7/3/2024,147.675,886.05,49,6
6311,18,4/15/2024,6/6/2024,6/7/2024,1937.3,1937.3,28,1
6314,30,3/17/2024,4/21/2024,4/22/2024,174.6,349.2,40,2
6317,28,1/22/2024,3/14/2024,3/15/2024,1824.91,1824.91,39,1
6319,12,6/2/2024,7/13/2024,7/14/2024,1968.24,1968.24,25,1
6328,7,1/25/2024,3/5/2024,3/6/2024,1391.67,1391.67,43,1
6335,1,3/10/2024,5/2/2024,5/4/2024,1977.13,1977.13,60,1
6339,16,6/6/2024,7/29/2024,7/30/2024,751.64,751.64,45,1
6343,4,5/11/2024,6/24/2024,6/24/2024,90.78,635.46,23,7
6349,9,6/25/2024,8/24/2024,8/24/2024,1065.55,1065.55,17,1
6351,28,1/5/2024,2/25/2024,2/25/2024,1392.62,1392.62,2,1
6353,14,4/19/2024,5/31/2024,5/31/2024,75.365,602.92,17,8
6355,7,4/28/2024,6/12/2024,6/14/2024,1107.27,1107.27,52,1
6356,3,4/23/2024,5/30/2024,6/1/2024,249.6057143,1747.24,57,7
6357,20,2/26/2024,4/3/2024,4/4/2024,107.74125,861.93,45,8
6358,10,3/30/2024,5/22/2024,5/24/2024,1283.82,1283.82,57,1
6361,15,2/23/2024,4/19/2024,4/20/2024,434.645,1738.58,46,4
6363,9,4/17/2024,5/18/2024,5/18/2024,230.98,230.98,10,1
6369,18,3/10/2024,4/17/2024,4/19/2024,1803.55,1803.55,55,1
6378,26,3/12/2024,4/18/2024,4/18/2024,164.5875,1316.7,5,8
6387,25,5/7/2024,6/17/2024,6/20/2024,793.27,793.27,72,1
6389,21,6/14/2024,8/5/2024,8/5/2024,159.2775,637.11,16,4
6398,28,4/5/2024,5/31/2024,6/2/2024,520.14,520.14,65,1
6399,23,2/17/2024,4/7/2024,4/9/2024,1439.18,1439.18,61,1
6410,27,3/9/2024,4/21/2024,4/21/2024,989.14,989.14,18,1
6411,2,2/24/2024,4/23/2024,4/23/2024,394.53,1972.65,21,5
6418,26,2/24/2024,4/6/2024,4/6/2024,681.99,681.99,16,1
6420,7,3/8/2024,4/24/2024,4/26/2024,138.16,138.16,57,1
6423,18,1/15/2024,3/1/2024,3/2/2024,527.25,527.25,47,1
6424,5,1/27/2024,3/23/2024,3/26/2024,1321.86,1321.86,72,1
6435,12,2/24/2024,3/31/2024,4/1/2024,23.965,143.79,35,6
6437,19,3/14/2024,4/28/2024,4/30/2024,201.0471429,1407.33,71,7
6438,29,1/24/2024,3/20/2024,3/21/2024,154.9775,1239.82,36,8
6439,22,4/16/2024,5/18/2024,5/20/2024,230.684,1153.42,48,5
6440,20,4/20/2024,5/23/2024,5/23/2024,61.522,307.61,10,5
6447,2,6/24/2024,7/24/2024,7/26/2024,934.085,1868.17,61,2
6449,24,5/16/2024,6/26/2024,6/26/2024,571.29,571.29,20,1
6452,10,3/15/2024,5/11/2024,5/12/2024,142.77,142.77,45,1
6457,2,3/27/2024,5/4/2024,5/5/2024,204.8,204.8,28,1
6460,30,4/14/2024,6/1/2024,6/2/2024,1160.32,1160.32,43,1
6461,4,1/11/2024,3/10/2024,3/12/2024,1404.04,1404.04,71,1
6465,29,6/20/2024,7/28/2024,7/29/2024,1369.56,1369.56,43,1
6466,14,5/9/2024,6/13/2024,6/15/2024,46.39714286,324.78,53,7
6467,3,4/12/2024,5/19/2024,5/19/2024,131.08,262.16,13,2
6469,25,3/3/2024,4/26/2024,4/26/2024,1944.79,1944.79,21,1
6473,26,6/15/2024,8/14/2024,8/15/2024,560.77,560.77,32,1
6477,3,6/23/2024,7/25/2024,7/26/2024,561.06,561.06,32,1
6479,26,6/2/2024,7/9/2024,7/9/2024,1576.4,1576.4,14,1
6481,25,5/20/2024,7/11/2024,7/11/2024,518.9,518.9,16,1
6492,15,3/17/2024,5/15/2024,5/16/2024,249.435,997.74,27,4
6493,1,1/30/2024,3/7/2024,3/8/2024,379.3733333,1138.12,24,3
6496,2,3/3/2024,4/12/2024,4/14/2024,951.18,951.18,67,1
6497,8,1/14/2024,2/18/2024,2/19/2024,269.75,269.75,27,1
6502,23,2/10/2024,4/9/2024,4/11/2024,399.462,1997.31,49,5
6510,12,3/2/2024,4/11/2024,4/14/2024,554.87,554.87,72,1
6518,25,2/24/2024,3/30/2024,3/30/2024,229.9542857,1609.68,3,7
6519,8,3/12/2024,4/23/2024,4/23/2024,1738.73,1738.73,13,1
6520,19,5/27/2024,7/12/2024,7/13/2024,1371.21,1371.21,34,1
6528,29,6/18/2024,8/4/2024,8/5/2024,829.43,1658.86,45,2
6535,11,3/26/2024,5/17/2024,5/17/2024,186.53,1305.71,4,7
6545,30,4/12/2024,5/17/2024,5/18/2024,1097.4,1097.4,39,1
6552,23,6/22/2024,8/2/2024,8/2/2024,774.32,774.32,15,1
6555,5,6/16/2024,7/28/2024,7/29/2024,1425.23,1425.23,34,1
6556,2,3/6/2024,5/5/2024,5/6/2024,327.554,1637.77,47,5
6561,8,4/28/2024,6/8/2024,6/10/2024,1115.07,1115.07,58,1
6563,10,6/24/2024,8/23/2024,8/25/2024,133.01,133.01,57,1
6566,7,6/24/2024,8/13/2024,8/14/2024,212.35,212.35,40,1
6570,9,5/25/2024,7/10/2024,7/10/2024,478.19,1912.76,5,4
6571,27,4/3/2024,5/11/2024,5/11/2024,1193.33,1193.33,15,1
6583,18,6/15/2024,7/22/2024,7/22/2024,260.222,1301.11,19,5
6588,23,1/15/2024,2/24/2024,2/24/2024,421.07,421.07,13,1
6591,20,3/3/2024,4/29/2024,4/30/2024,268.524,1342.62,30,5
6594,30,6/29/2024,8/2/2024,8/2/2024,196.022,980.11,22,5
6600,1,5/23/2024,7/19/2024,7/21/2024,170.405,1363.24,59,8
6602,23,4/26/2024,6/5/2024,6/5/2024,456.33,456.33,13,1
6605,9,5/23/2024,6/23/2024,6/23/2024,102.6983333,616.19,7,6
6609,26,6/19/2024,8/9/2024,8/9/2024,98.99375,791.95,2,8
6611,11,3/10/2024,4/18/2024,4/19/2024,382.76,382.76,25,1
6616,21,1/26/2024,3/12/2024,3/13/2024,42.43125,339.45,34,8
6617,6,5/1/2024,6/11/2024,6/11/2024,59.16875,473.35,22,8
6619,22,2/14/2024,4/9/2024,4/10/2024,117.3325,469.33,30,4
6626,11,1/1/2024,2/13/2024,2/15/2024,296.7616667,1780.57,60,6
6633,8,6/22/2024,8/13/2024,8/13/2024,294.2466667,882.74,9,3
6634,15,6/15/2024,7/22/2024,7/22/2024,215.65,215.65,22,1
6642,21,1/14/2024,3/13/2024,3/14/2024,33.34875,266.79,27,8
6643,9,4/30/2024,6/18/2024,6/20/2024,259.6871429,1817.81,59,7
6644,2,6/24/2024,7/28/2024,7/28/2024,585.91,585.91,22,1
6648,19,3/27/2024,4/29/2024,4/29/2024,1376.44,1376.44,11,1
6649,30,2/28/2024,4/7/2024,4/7/2024,191.01,191.01,22,1
6659,19,2/5/2024,3/11/2024,3/11/2024,93.11142857,651.78,23,7
6660,24,6/6/2024,7/9/2024,7/10/2024,265.09,265.09,41,1
6666,5,1/3/2024,2/12/2024,2/13/2024,499.7,499.7,30,1
6675,13,5/31/2024,7/4/2024,7/5/2024,651.35,1302.7,44,2
6688,19,4/29/2024,6/11/2024,6/12/2024,1167.59,1167.59,43,1
6690,29,6/15/2024,7/28/2024,7/28/2024,251.65,251.65,22,1
6692,15,5/23/2024,7/11/2024,7/12/2024,1292.49,1292.49,40,1
6695,21,3/21/2024,5/11/2024,5/12/2024,663.6266667,1990.88,32,3
6697,23,3/19/2024,5/2/2024,5/4/2024,567.8066667,1703.42,64,3
6703,9,6/10/2024,7/25/2024,7/27/2024,488.4025,1953.61,48,4
6705,2,5/9/2024,6/13/2024,6/14/2024,225.26,225.26,41,1
6706,29,1/14/2024,2/19/2024,2/20/2024,1404.24,1404.24,28,1
6707,17,6/29/2024,7/29/2024,7/30/2024,507.6766667,1523.03,27,3
6713,13,3/22/2024,5/17/2024,5/19/2024,96.96666667,290.9,63,3
6718,24,2/4/2024,3/11/2024,3/12/2024,50.75571429,355.29,46,7
6720,23,4/24/2024,6/22/2024,6/23/2024,1170.82,1170.82,39,1
6724,21,1/31/2024,3/11/2024,3/12/2024,1257.39,1257.39,47,1
6728,8,1/17/2024,2/24/2024,2/25/2024,1282.18,1282.18,38,1
6730,20,1/16/2024,2/18/2024,2/18/2024,67.8525,271.41,9,4
6736,13,2/20/2024,3/27/2024,3/29/2024,249.5571429,1746.9,68,7
6738,19,2/2/2024,3/16/2024,3/18/2024,1739.13,1739.13,66,1
6740,1,2/27/2024,4/12/2024,4/13/2024,995.08,995.08,24,1
6742,9,4/28/2024,6/20/2024,6/21/2024,1741.19,1741.19,34,1
6747,23,4/30/2024,6/4/2024,6/5/2024,182.408,912.04,34,5
6754,25,5/18/2024,7/14/2024,7/15/2024,475.44,475.44,31,1
6755,29,3/14/2024,4/21/2024,4/23/2024,171.15375,1369.23,56,8
6756,25,6/23/2024,7/27/2024,7/27/2024,540.29,540.29,10,1
6758,27,4/22/2024,5/28/2024,5/29/2024,1209.78,1209.78,34,1
6765,11,3/25/2024,4/27/2024,4/29/2024,1340.42,1340.42,61,1
6767,20,6/10/2024,8/6/2024,8/7/2024,361.725,723.45,25,2
6771,6,6/15/2024,7/23/2024,7/24/2024,1944.36,1944.36,37,1
6782,27,6/17/2024,8/2/2024,8/2/2024,33.47,133.88,19,4
6783,2,2/12/2024,3/20/2024,3/22/2024,561.7766667,1685.33,67,3
6784,11,6/14/2024,8/6/2024,8/6/2024,232.3833333,1394.3,8,6
6789,11,2/22/2024,4/17/2024,4/18/2024,307.8766667,923.63,34,3
6794,9,5/4/2024,7/3/2024,7/4/2024,327.2533333,1963.52,41,6
6795,22,6/12/2024,7/12/2024,7/12/2024,225.55,676.65,3,3
6797,6,3/25/2024,5/1/2024,5/3/2024,91.105,182.21,65,2
6803,2,2/22/2024,4/13/2024,4/15/2024,112.8866667,338.66,57,3
6809,5,5/10/2024,6/9/2024,6/10/2024,168.52,842.6,35,5
6812,21,5/27/2024,7/2/2024,7/4/2024,127.74,383.22,59,3
6821,12,1/18/2024,2/28/2024,2/29/2024,294.23,294.23,38,1
6822,7,3/19/2024,5/16/2024,5/18/2024,269.6183333,1617.71,58,6
6824,29,6/20/2024,8/10/2024,8/12/2024,196.92625,1575.41,64,8
6826,26,5/23/2024,7/9/2024,7/10/2024,1788.82,1788.82,27,1
6833,6,1/5/2024,2/23/2024,2/25/2024,334.55,334.55,69,1
6838,10,5/19/2024,7/8/2024,7/9/2024,55.28875,442.31,36,8
6839,24,1/4/2024,2/3/2024,2/3/2024,72.44,217.32,1,3
6842,26,3/14/2024,4/21/2024,4/22/2024,367.81,367.81,39,1
6849,24,6/11/2024,7/20/2024,7/22/2024,1855.17,1855.17,59,1
6850,15,6/28/2024,8/26/2024,8/27/2024,1420.74,1420.74,42,1
6854,29,4/29/2024,6/20/2024,6/21/2024,242.805,1456.83,31,6
6863,25,2/25/2024,4/18/2024,4/19/2024,16.0275,128.22,45,8
6865,29,5/11/2024,7/4/2024,7/4/2024,231.2457143,1618.72,8,7
6869,2,2/18/2024,4/17/2024,4/17/2024,1358.05,1358.05,9,1
6871,28,4/15/2024,5/26/2024,5/28/2024,29.38857143,205.72,67,7
6872,13,4/21/2024,6/8/2024,6/8/2024,1761.09,1761.09,1,1
6873,13,3/24/2024,5/6/2024,5/6/2024,241.2825,965.13,16,4
6877,29,3/4/2024,4/13/2024,4/13/2024,893.87,893.87,13,1
6879,7,1/23/2024,3/10/2024,3/13/2024,1409.91,1409.91,72,1
6885,9,4/14/2024,6/12/2024,6/14/2024,323.3,323.3,65,1
6886,17,5/8/2024,7/3/2024,7/4/2024,1153.19,1153.19,29,1
6891,5,6/4/2024,7/11/2024,7/11/2024,137.39,137.39,5,1
6899,12,5/28/2024,7/10/2024,7/11/2024,105.7233333,317.17,29,3
6903,29,2/21/2024,4/11/2024,4/12/2024,695.25,695.25,44,1
6904,2,6/11/2024,7/26/2024,7/27/2024,122.74,490.96,47,4
6913,17,1/23/2024,3/2/2024,3/2/2024,734.76,734.76,14,1
